Code,Code_Number,Description,Code_Family,Analytical_Domain,Analytical_Category,Analytical_Subcategory,Primary_Entity,Dashboard_Group,Traffic_Relevance_Score,Traffic_Relevance_Band,Keep_in_Main_Collision_Dashboard,Modeling_Role,Recommended_Use,Flag_Traffic_Core,Flag_Vehicle_or_RoadUser,Flag_Person_Profile,Flag_Location_Infrastructure,Flag_Behavior_Tactic,Flag_Severity_Harm,Flag_Jurisdiction_Admin
1004,1004,Assistant,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1005,1005,Audition,1000s,Lure / Solicitation,Lure / Offer,Opportunity / service lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1006,1006,Bless,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1007,1007,Candy,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1008,1008,Cigarette,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1009,1009,Directions,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1010,1010,Drink (not liquor),1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1011,1011,Employment,1000s,Lure / Solicitation,Lure / Offer,Opportunity / service lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1012,1012,Find a job,1000s,Lure / Solicitation,Lure / Offer,Opportunity / service lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1013,1013,Food,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1014,1014,Game,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1015,1015,Gift,1000s,Lure / Solicitation,Lure / Offer,Money / value lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1016,1016,Hold for safekeeping,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1017,1017,Information,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1018,1018,Liquor,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1019,1019,Money,1000s,Lure / Solicitation,Lure / Offer,Money / value lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1020,1020,Narcotics,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1021,1021,Repair,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1022,1022,Ride,1000s,Lure / Solicitation,Lure / Offer,Mobility / transport lure,Suspect,Traffic supporting context,2,2 - Limited,Optional,Niche analysis only,"Keep for special studies, QA checks, or case-specific review rather than the main dashboard.",0,0,0,0,1,0,0
1023,1023,Subscriptions,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1024,1024,Teach,1000s,Lure / Solicitation,Lure / Offer,Opportunity / service lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1025,1025,Train,1000s,Lure / Solicitation,Lure / Offer,Opportunity / service lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,1,0,0,1,0,0
1026,1026,Use the phone or toilet,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1027,1027,Change,1000s,Lure / Solicitation,Lure / Offer,Money / value lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1028,1028,Suspect solicits time of day,1000s,Lure / Solicitation,Lure / Offer,General solicitation lure,Suspect,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
1100,1100,Shots fired,1100s,Weapons Discharge,Firearm Discharge,Shots fired,Weapon,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
1101,1101,Shots fired (animal) – Animal Services,1100s,Weapons Discharge,Firearm Discharge,Shots fired,Weapon,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
1201,1201,Absent – advertised in paper,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1202,1202,Aged (60 & over) or blind / crippled / unable to care for self,1200s,Victim Profile / Vulnerability,Victim Context,Vulnerability / protected status,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1203,1203,Victim of crime past 12 months,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1204,1204,Moving,1200s,Victim Profile / Vulnerability,Victim Context,Activity / situational exposure,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1205,1205,On vacation / tourist,1200s,Victim Profile / Vulnerability,Victim Context,Activity / situational exposure,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1206,1206,Under influence of drugs / liquor,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1207,1207,Hitchhiker,1200s,Victim Profile / Vulnerability,Victim Context,Activity / situational exposure,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1208,1208,Illegal alien,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1209,1209,"Salesman, jewelry",1200s,Victim Profile / Vulnerability,Victim Context,Occupation / social role,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1210,1210,"Professional (doctor, lawyer, etc.)",1200s,Victim Profile / Vulnerability,Victim Context,Occupation / social role,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1211,1211,Public official,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1212,1212,LA Police Officer,1200s,Victim Profile / Vulnerability,Victim Context,Occupation / social role,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1213,1213,LA Fireman,1200s,Victim Profile / Vulnerability,Victim Context,Occupation / social role,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1214,1214,"Banking, ATM",1200s,Victim Profile / Vulnerability,Victim Context,Activity / situational exposure,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1215,1215,Prostitute,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1216,1216,Sales,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1217,1217,Teenager (use if victim’s age is unknown),1200s,Victim Profile / Vulnerability,Victim Context,Vulnerability / protected status,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1218,1218,Victim was homeless / transient,1200s,Victim Profile / Vulnerability,Victim Context,Vulnerability / protected status,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1219,1219,Nude,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1220,1220,Partially nude,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1221,1221,Missing clothing / jewelry,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
1222,1222,Homosexual / gay,1200s,Victim Profile / Vulnerability,Victim Context,General victim attribute,Victim,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
